folder,image,ground_truth,prediction,cer_score
34,62.jpg,cầu,"—~
co^x",2.0
140,70.jpg,và,"`
úa",2.0
117,54.jpg,vấn,"~
lệx⁄",2.0
5,58.jpg,xử,"?
s2",2.0
98,13.jpg,mẽ,"2
va",2.0
75,7.jpg,bán,"/
3 2a",2.0
70,71.jpg,tâm,“[axvx,2.0
75,8.jpg,tế,"_
k9",2.0
30,31.jpg,nói,"/
/øớv",2.0
34,47.jpg,hổ,"hệ
(@",2.0
21,52.jpg,niên,"-^
($ư⁄a",2.0
37,17.jpg,và,"&
tc",2.0
97,43.jpg,ra,)à)⁄,2.0
73,37.jpg,15,c ro,2.0
121,94.jpg,chết,"ø
0/09
°",2.0
23,87.jpg,cá,e~«~,2.0
5,57.jpg,có,"cˆ
c>",2.0
25,77.jpg,về,"__
a",2.0
107,82.jpg,nửa,"p
7077",2.0
107,66.jpg,tám,"ớø/;
_",2.0
62,17.jpg,suối,"1
@&aavx",2.0
55,90.jpg,rải,"? ũ
ca",2.0
25,66.jpg,rừng,"quên :
li",2.0
65,1.jpg,qua,xi mác,2.0
105,74.jpg,sở,"/
0%",2.0
37,29.jpg,mô,"2
mmo",2.0
21,50.jpg,gồm,"gân
ai)",2.0
85,14.jpg,xã,"^^
xe",2.0
29,32.jpg,cứu,"caaaa
„",2.0
102,42.jpg,đều,"tc.
a1",2.0
60,32.jpg,cá,"c
c«&",2.0
79,1.jpg,vẫn,"~
699)",2.0
100,47.jpg,của,"?
ca cc",2.0
67,64.jpg,giữ,"..”
vé",2.0
67,65.jpg,mà,tỷø^,2.0
105,66.jpg,sắp,"c
^⁄øð",2.0
74,64.jpg,vì,"~_
vc",2.0
123,9.jpg,nữa,"_
pégi",2.0
106,26.jpg,7,“+,2.0
84,20.jpg,thực,(/\2vxuụ,2.0
96,61.jpg,giá,đa ' _,2.0
67,81.jpg,cầu,"^¬
c©®`",2.0
29,50.jpg,và,"k
un",2.0
23,99.jpg,600,cgcøoo,2.0
23,98.jpg,cố,^^ t,2.0
130,52.jpg,số,"/
c6",2.0
24,60.jpg,xe,mỹ//,2.0
141,69.jpg,án,"⁄
cơn",2.0
123,50.jpg,sới,"⁄
2.
cới",2.0
134,78.jpg,và,"_
nó",2.0
97,56.jpg,đối,"zhˆ
at",2.0
20,15.jpg,gắt,"=(
tt
⁄",2.0
121,78.jpg,tế,"ng
to",2.0
11,8.jpg,từ,a uì,2.0
93,12.jpg,thẻ,"l
+\w„",2.0
55,27.jpg,án,"⁄c
ơn",2.0
109,48.jpg,biển.,"„7
e«w
bơ .",2.0
146,24.jpg,thành,⁄óð%2o02⁄2,2.0
77,24.jpg,mặt,"_
wo:ÿ",2.0
124,50.jpg,y,tá,2.0
2,10.jpg,mất,"“ˆ
“đˆ",2.0
91,24.jpg,phố,"xˆ
ÿ\ò",2.0
142,39.jpg,1,zz,2.0
146,43.jpg,có,"“^
c2",2.0
59,11.jpg,có,"/
4)",2.0
89,60.jpg,một,"nww©
“",2.0
131,14.jpg,xưa,"m kca
7",2.0
91,84.jpg,8,v9,2.0
91,15.jpg,mà,"ac
.",2.0
14,28.jpg,về,"^^
và",2.0
2,44.jpg,mỹ,kh ụ,2.0
53,90.jpg,về,"^
m2",2.0
116,26.jpg,ra,kvz-,2.0
71,30.jpg,ở,đổ,2.0
17,63.jpg,m,t1,2.0
38,5.jpg,đất,"_⁄
doi",2.0
144,80.jpg,cố,"⁄
2)",2.0
88,28.jpg,em,ấ#w.,2.0
115,52.jpg,sử,"2,
ẹ",2.0
38,1.jpg,gò,"„.
⁄",2.0
87,37.jpg,mà,⁄zw&,2.0
121,22.jpg,1,”z,2.0
87,12.jpg,tổ,"v
{2",2.0
150,89.jpg,mà,".
p0",2.0
7,74.jpg,cứu,"⁄ì
caaa",2.0
114,70.jpg,âm,5 4/,2.0
53,43.jpg,rồi,"^
2xo\",2.0
43,29.jpg,tử,"=2
|",2.0
76,97.jpg,các,"“^^
cơac",2.0
109,62.jpg,cậu,"^
cøœ~^",2.0
88,69.jpg,sức,"(
„qk‹",2.0
3,85.jpg,áo,⁄/⁄/,2.0
47,2.jpg,quí,"⁄^ˆ
ấm",2.0
114,24.jpg,đầy,"-
zi2>",2.0
38,59.jpg,bắc,"c
d„&‹",2.0
3,86.jpg,các,"“ˆ
ca _",2.0
137,23.jpg,án,"/
đìn",2.0
106,81.jpg,mớ,"⁄
vò",2.0
21,21.jpg,mất,"„ ø
o1",2.0
81,96.jpg,á,⁄ˆ,2.0
57,35.jpg,âu,"^ˆ
ø",2.0
41,70.jpg,50,1⁄2),2.0
81,78.jpg,2,v4,2.0
115,88.jpg,g,ý⁄,2.0
86,24.jpg,vị,"u
._",2.0
2,2.jpg,dẫn,"^~2
em",2.0
38,78.jpg,sở,"2
€ò",2.0
48,100.jpg,của,"2
caacdl",2.0
50,8.jpg,văn,"—
ưzønn",2.0
115,28.jpg,xã,woj),2.0
146,19.jpg,thứ,wi ⁄›?,2.0
122,2.jpg,với,"l„.
vơ.",2.0
128,50.jpg,cũ,"c
ca^",2.0
109,24.jpg,trở,"6)
4yš",2.0
82,23.jpg,và,"cœ
^",2.0
93,14.jpg,năm,"ợ
rn va",2.0
55,7.jpg,nở,"lu
nó",2.0
128,39.jpg,ở,"l
ở",2.0
65,95.jpg,tàu,"——
[cơ",2.0
128,65.jpg,năm,"&-_
ấn",2.0
87,62.jpg,khu,í<lw‹n,2.0
4,67.jpg,với,"c
4/dy",2.0
19,86.jpg,số,dó :,2.0
137,28.jpg,vụ,aƒll,2.0
40,4.jpg,và,"`
vˆ^",2.0
65,99.jpg,vốn,"s.(
v/v",2.0
51,23.jpg,các,"⁄“ˆ
cœo",2.0
4,35.jpg,hổ,"2
h*z",2.0
8,2.jpg,của,"7
ca^~^",2.0
82,38.jpg,xuất,"w”
—x⁄244",2.0
51,79.jpg,ăn,"—
^^",2.0
69,21.jpg,trời,"— —~
ì x",2.0
14,67.jpg,quan,"cẽn
cejm",2.0
14,94.jpg,về,"am
vc",2.0
146,90.jpg,nối,"~í
đư)",2.0
77,75.jpg,nam,lñx⁄24,2.0
125,83.jpg,trả,"bj
†r.^",2.0
81,64.jpg,dn,0 /\,2.0
72,94.jpg,và,"..
va",2.0
20,96.jpg,tổ,"3
+9",2.0
129,10.jpg,ái,"é
cá",2.0
8,28.jpg,ông,"^^
_—_",2.0
109,30.jpg,của,"2
0 u^",2.0
110,91.jpg,để,_cx%,2.0
27,88.jpg,cũ,"¬
o^",2.0
108,70.jpg,ra,jì4l,2.0
115,4.jpg,tội,"cc
\ 8",2.0
3,41.jpg,số,"⁄
a9",2.0
142,68.jpg,xe,0 (/,2.0
82,62.jpg,u,w_,2.0
61,27.jpg,tố,"a”
ø",2.0
39,25.jpg,hoàn,l (27⁄9),2.0
17,76.jpg,cảm,"2
c on”",2.0
38,27.jpg,với,"~0
nbx",2.0
87,57.jpg,con,(ø x44,2.0
140,31.jpg,của,"2
cao ca",2.0
128,33.jpg,mà,"íic,",2.0
53,86.jpg,và,"v
wvz",2.0
86,45.jpg,sĩ,"~
š\",2.0
61,47.jpg,và,"_
^^",2.0
101,17.jpg,đỏ,"9
so",2.0
128,80.jpg,và,"—
no",2.0
126,43.jpg,vị,"f
ca",2.0
111,82.jpg,19,(lá:,2.0
121,8.jpg,xem,l7 //5,2.0
129,73.jpg,và,a0@`,2.0
69,14.jpg,bảy,"`
(d@4",2.0
78,95.jpg,màu,"`
wew_",2.0
19,60.jpg,chồn,"đ¿y
^
6v",2.0
58,50.jpg,mà,vvw^,2.0
136,57.jpg,cả,"7
cøv",2.0
41,12.jpg,cả,")
vs",2.0
69,13.jpg,1,ác,2.0
71,69.jpg,mà,pu n,2.0
72,40.jpg,ở,z2,2.0
134,29.jpg,bốn,"w⁄ˆ
b^š",2.0
110,1.jpg,giờ,"„
2
„”",2.0
16,47.jpg,món,"_
vyøøn",2.0
11,98.jpg,mặc,/za ke,2.0
72,4.jpg,án,"|
00",2.0
8,92.jpg,con,[ve)is,2.0
108,36.jpg,số,"/
«&",2.0
132,13.jpg,rủ,"9
b.",2.0
98,63.jpg,cá,"i
c⁄t",2.0
68,62.jpg,nội,"—
lú
u",2.0
68,86.jpg,này,"ˆ
/moi",2.0
109,65.jpg,xe,2%œ_,2.0
145,16.jpg,sẽ,"~
á0",2.0
94,42.jpg,v,n/,2.0
55,23.jpg,và,_x⁄^,2.0
139,43.jpg,sức,"⁄
ấð—_",2.0
144,73.jpg,của,"9
0110",2.0
34,4.jpg,vẫn,"k
(29a",2.0
39,33.jpg,làm,aùừùna,2.0
19,80.jpg,vẫn,"c=—
ư¬n",2.0
150,50.jpg,bếp,"~l
040",2.0
41,13.jpg,có,"⁄
“z",2.0
64,88.jpg,bình,_⁄zc^⁄⁄2,2.0
19,90.jpg,cuối,"_-
7//0)",2.0
12,66.jpg,nước,"⁄
<4
vwớøc",2.0
106,61.jpg,vào,"—_
ươob",2.0
124,38.jpg,on,7” œ,2.0
13,39.jpg,mãi,"~,
weu",2.0
111,43.jpg,có,(2%),2.0
113,42.jpg,các,"⁄
(0/2",2.0
26,2.jpg,cả,"a
cø/",2.0
41,31.jpg,cổ,"^2
co",2.0
84,97.jpg,số,"4
cò",2.0
123,4.jpg,ra,nko_,2.0
89,86.jpg,sự,"í
eu",2.0
138,99.jpg,ác,⁄⁄/e,2.0
77,58.jpg,và,w⁄2`,2.0
139,38.jpg,mà,21⁄4,2.0
119,34.jpg,sở,"é
$0",2.0
27,11.jpg,mà,ø^~^,2.0
43,92.jpg,với,"vs x
bà",2.0
38,83.jpg,nề,"„
vu",2.0
132,41.jpg,nữa,"<ð)
”{",2.0
125,17.jpg,có,"⁄
cơo",2.0
68,94.jpg,điểm,"¬~2
đi 2⁄4",2.0
13,67.jpg,vồn,"__
“#⁄",2.0
138,62.jpg,000,öôooòo,2.0
68,84.jpg,về,"~ñ
vc",2.0
46,9.jpg,các,"⁄
e^œ(",2.0
142,20.jpg,có,"⁄
c95",2.0
99,50.jpg,vắn,"t7
ưo&",2.0
10,21.jpg,vẫn,"^¬~
và",2.0
47,46.jpg,người,"__—.
ca⁄^¬",2.0
124,2.jpg,tham,~ wœ«c—~,2.0
16,91.jpg,in,uvvv,2.0
116,77.jpg,km2,vxén +,2.0
2,71.jpg,trí,"z
ø/ïp",2.0
134,20.jpg,rơi,"q-
ào\",2.0
80,82.jpg,vô,"^
4o",2.0
144,4.jpg,sở,"9
mi",2.0
119,73.jpg,nhìn,"~(||az„,",2.0
52,72.jpg,ra,lanug,2.0
35,44.jpg,1,vj,2.0
20,65.jpg,nên,"cc
v0an",2.0
7,38.jpg,ở,có,2.0
53,29.jpg,nước,"⁄
⁄“1u ác",2.0
114,67.jpg,mẹ,owva,2.0
13,81.jpg,câu,"^
@&⁄^",2.0
126,99.jpg,nổi,"l
e~ø3",2.0
19,18.jpg,tế,"/
|2",2.0
39,83.jpg,50,= 6©,2.0
137,4.jpg,cửa,"2?
c^íø",2.0
94,66.jpg,xử,"2
6.",2.0
39,59.jpg,mùa,s~.xax^,2.0
108,12.jpg,cứ,"áá
c",2.0
13,58.jpg,1,vi,2.0
91,71.jpg,của,"¬
c «4đ",2.0
65,67.jpg,vỏ,"2
w0",2.0
111,47.jpg,trả,"s
l(ếp",2.0
53,10.jpg,săn,@€ccaa,2.0
129,33.jpg,biểu,"637)
b6)",2.0
39,51.jpg,mà,vớứn,2.0
144,20.jpg,ói,"⁄
o3",2.0
129,48.jpg,ở,uố,2.0
72,14.jpg,ta,“^^.,2.0
134,18.jpg,ở,äˆ,2.0
114,50.jpg,và,mã /,2.0
99,62.jpg,tư,-|rä,2.0
50,92.jpg,ở,"2
ở",2.0
138,91.jpg,ngoài,"l.
dx4ø<ủ",1.8
2,67.jpg,nghèo,~—⁄⁄z~+>2,1.8
70,89.jpg,trước,"đĩ à„à4
l",1.8
54,81.jpg,triển,"¿>2
txu⁄ab",1.8
45,17.jpg,viên,"c^¬
vtøv",1.75
145,9.jpg,hồng,"äaêe ""4",1.75
86,25.jpg,nước,"ywed‹
cc",1.75
72,49.jpg,nước,"⁄
aauäôớc",1.75
14,35.jpg,kiểm,"cc ọ«
4",1.75
96,43.jpg,nước,"⁄
n¿ ờ%©",1.75
102,74.jpg,kiểm,"ta;
qco",1.75
117,17.jpg,miền,awt2v⁄8,1.75
69,26.jpg,thật,"kj
bu
:",1.75
41,33.jpg,niên,"%
da©ww",1.75
109,5.jpg,cuộc,"^
(0/25",1.75
142,77.jpg,cuộc,(w/⁄40⁄,1.75
29,21.jpg,hiểu,"` n
„ù^",1.75
49,72.jpg,giữa,".7”
cục",1.75
51,71.jpg,nuôi,"(~
pggg",1.75
13,18.jpg,xuất,"__/⁄
xu",1.75
128,93.jpg,giải,"` ⁄.
đó",1.75
133,33.jpg,liền,"&
[¿¿wv",1.75
89,68.jpg,niềm,"_—
rư~^",1.75
90,53.jpg,được,"li
vỏ
ac",1.75
82,11.jpg,cuộc,"^¬
cox^c.",1.75
52,21.jpg,niên,"-c
vaew",1.75
81,34.jpg,soát,"_ _g
so}",1.75
27,22.jpg,nước,"ø<
a^‹4",1.75
82,99.jpg,tiếp,"c “
lt6p",1.75
132,22.jpg,sách,@& 4/1.,1.75
104,84.jpg,điểm,"sa
t¡®n",1.75
7,67.jpg,đuổi,"—^2.
ø^",1.75
42,4.jpg,điều,". —
eaa",1.75
80,6.jpg,nước,"^
vvxvdc",1.75
32,54.jpg,hiếm,_⁄⁄252-,1.75
75,3.jpg,nhận,vata củn,1.75
86,62.jpg,minh,~^~^~~_,1.75
80,30.jpg,undp,⁄⁄inn//d,1.75
73,45.jpg,biểu,"„2?
lbx",1.75
20,75.jpg,2003,<2) 0/9 2,1.75
124,91.jpg,nước,"ø
v¬a dớc",1.75
35,36.jpg,hoàn,ânñò đớn,1.75
15,22.jpg,cuốn,"~
ea1o>",1.75
17,42.jpg,diễn,"- _?
t—",1.75
6,87.jpg,quan,2/29/66,1.75
99,35.jpg,tuổi,"⁄ )
|vð",1.75
141,2.jpg,xuất,"_ w
xvưđt",1.75
31,17.jpg,khẩu,"⁄⁄4 ”
a",1.75
130,82.jpg,nước,4aaäcxã-,1.75
42,62.jpg,cùng,=⁄⁄⁄4(|,1.75
73,52.jpg,tiền,"——
á«<„",1.75
131,62.jpg,nước,"c
j]
no",1.75
106,76.jpg,quốc,"`
10062",1.75
56,89.jpg,điều,lại 2 và,1.75
18,42.jpg,khám,//⁄‹<⁄4,1.75
93,58.jpg,phải,"(l3 :
[",1.75
20,34.jpg,ngắn,"⁄
“đ đan",1.75
127,74.jpg,nghệ,"n \ k@
ọ",1.75
51,20.jpg,biển,"(14
¬
~",1.75
114,58.jpg,tuổi,"— 0)
1%",1.75
65,19.jpg,vực,ni aø,1.6667
32,2.jpg,dẫn,"~—
zan",1.6667
45,94.jpg,của,"""
wwu",1.6667
119,9.jpg,gần,"^^
cc",1.6667
133,67.jpg,năm,vu ng,1.6667
88,3.jpg,món,"í
y⁄^",1.6667
60,11.jpg,của,"0
c>x^",1.6667
24,88.jpg,một,"nr,gà",1.6667
119,29.jpg,mất,vị a+,1.6667
73,27.jpg,đẩy,# ụ ),1.6667
121,55.jpg,núi,"c
wưo",1.6667
23,81.jpg,lúa,"l5
8⁄4",1.6667
117,40.jpg,với,"cc
ưa",1.6667
79,62.jpg,cắm,"⁄ì
co",1.6667
35,30.jpg,nói,"⁄
ñot",1.6667
51,66.jpg,con,cè yvv,1.6667
99,74.jpg,vẫn,“®=—~,1.6667
24,67.jpg,đầu,"~
®=uđ",1.6667
106,50.jpg,của,"2
caaoa",1.6667
68,67.jpg,vẫn,ecy“w,1.6667
101,63.jpg,nữa,"^^
tw",1.6667
3,8.jpg,đấu,"a7
na",1.6667
117,77.jpg,hcm,x—ơ⁄4,1.6667
147,95.jpg,tín,._<--,1.6667
139,15.jpg,với,"7x
<<",1.6667
136,46.jpg,của,")
c^~⁄",1.6667
42,96.jpg,mài,/n=zu,1.6667
65,43.jpg,đầu,"c
/iw",1.6667
101,68.jpg,của,"2
⁄a 4",1.6667
48,16.jpg,nếu,"=⁄
w0",1.6667
99,88.jpg,cầu,"a>
ca",1.6667
1,73.jpg,cãi,"co
cơ,",1.6667
65,38.jpg,mâm,„”~cø,1.6667
65,49.jpg,đối,"^)
di.",1.6667
133,60.jpg,núi,"/‹
un",1.6667
23,45.jpg,đến,"(
tắt",1.6667
40,70.jpg,máu,#2522,1.6667
1,74.jpg,cấp,"c=
c<cp",1.6667
140,48.jpg,với,"⁄ˆ
vu",1.6667
23,53.jpg,vào,"_
vgöò",1.6667
42,90.jpg,vẫn,"c~=
v®n",1.6667
20,55.jpg,cầu,"„5
c&ø",1.6667
3,3.jpg,của,"3
^~^",1.6667
5,51.jpg,vắn,"“
ơ ấn",1.6667
119,65.jpg,nào,"_
ww^o",1.6667
93,25.jpg,núi,"cc
vai",1.6667
75,47.jpg,cán,"pa
c—ơ",1.6667
101,85.jpg,đến,21⁄ä%,1.6667
110,62.jpg,mới,"/
~ ớu",1.6667
101,86.jpg,quả,7⁄~ðề,1.6667
143,81.jpg,của,"⁄2
caao",1.6667
95,31.jpg,đầu,⁄/⁄ m,1.6667
110,75.jpg,ông,:- cu,1.6667
129,1.jpg,tấn,1ä^z',1.6667
82,93.jpg,tôi,"^^
to",1.6667
61,25.jpg,đầu,"cớ
©^",1.6667
7,63.jpg,của,"7
caalc",1.6667
85,11.jpg,sức,"⁄“c
s6",1.6667
37,68.jpg,mùa,"bi
w2",1.6667
69,33.jpg,của,"`
ca «",1.6667
140,44.jpg,vẫn,".
no y",1.6667
119,84.jpg,bạn,"l=
⁄c",1.6667
7,47.jpg,mua,pp dc,1.6667
120,92.jpg,của,"2
c cac",1.6667
115,15.jpg,hải,/§#nn,1.6667
89,26.jpg,cấp,"^ ⁄
c«p",1.6667
106,98.jpg,xây,ø ~äà,1.6667
88,50.jpg,năm,"[“
pp",1.6667
7,55.jpg,xét,"c
«e@",1.6667
82,25.jpg,thể,vš 2”,1.6667
106,2.jpg,chi,ế<⁄dv,1.6667
37,34.jpg,của,"2
cao.",1.6667
150,11.jpg,cứu,".
01)",1.6667
123,26.jpg,với,"vs
425",1.6667
115,40.jpg,của,")
(a20",1.6667
38,89.jpg,vực,vưd)⁄.,1.6667
129,28.jpg,trí,"đc, ˆ",1.6667
69,3.jpg,mùa,w—^o_,1.6667
103,27.jpg,tội,"_|
ôu",1.6667
80,63.jpg,đến,"hớ
nu.",1.6667
103,29.jpg,dịu,2⁄^~«,1.6667
106,84.jpg,lên,"l1
tré",1.6667
45,24.jpg,huệ,tr tt,1.6667
116,33.jpg,vào,"&
wv^~",1.6667
101,20.jpg,với,"l.
vh",1.6667
69,75.jpg,ống,"^ /
”",1.6667
90,96.jpg,dân,"^
clon",1.6667
61,34.jpg,với,"c
v ùì",1.6667
21,99.jpg,xem,k#ømnm,1.6667
55,99.jpg,dân,"^ˆ
dao",1.6667
80,48.jpg,của,"⁄
caa4a",1.6667
75,35.jpg,trí,"‹í
tý",1.6667
140,29.jpg,của,"3
vi)",1.6667
40,9.jpg,tối,"/
⁄ t",1.6667
38,3.jpg,xác,p2 sa,1.6667
3,57.jpg,vào,"^^
ưao",1.6667
131,78.jpg,nậu,“^zé~,1.6667
5,48.jpg,cầu,"x
cơ⁄~",1.6667
35,79.jpg,cầu,"c8""
løu",1.6667
118,95.jpg,cái,"^^
z7",1.6667
129,18.jpg,các,"⁄
cơo-",1.6667
116,64.jpg,phố,"~“/
pha",1.6667
20,82.jpg,giá,"s6
kế",1.6667
71,26.jpg,rằm,"_
_
cm",1.6667
130,58.jpg,ven,ở 9⁄4,1.6667
130,85.jpg,bắt,"⁄
vxd",1.6667
68,79.jpg,với,"/
w3”",1.6667
61,3.jpg,gần,"mm
tu",1.6667
57,64.jpg,cất,"^^
co t",1.6667
29,19.jpg,mắt,"-⁄
mm",1.6667
131,20.jpg,khả,⁄áz¿á,1.6667
62,59.jpg,dân,ä1z«l,1.6667
100,77.jpg,hai,.  —m,1.6667
111,7.jpg,xem,w⁄~^^,1.6667
124,90.jpg,mỗi,"_
vwr",1.6667
100,74.jpg,xây,"v⁄4/,",1.6667
10,60.jpg,thư,(ad ˆ,1.6667
10,62.jpg,vào,""" (đè",1.6667
97,57.jpg,hai,\fwauc,1.6667
46,78.jpg,hồi,"—
=
ụ",1.6667
111,26.jpg,mỏi,"to
pa",1.6667
16,27.jpg,với,"/
 á^",1.6667
46,83.jpg,vẫy,"~=
vớ",1.6667
38,66.jpg,quế,@ ^~/,1.6667
74,59.jpg,tác,or mi,1.6667
132,69.jpg,cầu,"c`
cœa",1.6667
105,30.jpg,thế,lớp ⁄,1.6667
26,1.jpg,sản,"2
aow",1.6667
97,19.jpg,nổi,"a2
nơ",1.6667
93,65.jpg,của,"]
c”u^",1.6667
46,61.jpg,vẫn,cƒoak,1.6667
114,16.jpg,xác,„<( @,1.6667
26,16.jpg,đẩy,"3z
bị",1.6667
11,100.jpg,mới,"i,
„ớố",1.6667
26,18.jpg,năm,"-
nov^",1.6667
112,5.jpg,sắm,"⁄
con",1.6667
112,40.jpg,cầu,"~ð
ca",1.6667
2,85.jpg,của,"?
ca›-",1.6667
47,22.jpg,anh,⁄đ„z⁄,1.6667
105,41.jpg,bún,"⁄cˆ
ban",1.6667
63,75.jpg,máy,vnoú|,1.6667
74,62.jpg,nói,"__
pa",1.6667
6,16.jpg,cấp,"cá
e0)",1.6667
66,81.jpg,vào,".
v2^©",1.6667
63,82.jpg,cất,"⁄|
ca",1.6667
123,59.jpg,giờ,"—_
ní",1.6667
145,55.jpg,vốn,"~ˆ
ưa",1.6667
48,50.jpg,thế,14⁄2”,1.6667
84,63.jpg,của,"?
c(ó_",1.6667
84,58.jpg,cấp,"hi
“4",1.6667
148,29.jpg,vốn,"a!
n/ú",1.6667
121,68.jpg,các,"sá
c^ t",1.6667
96,80.jpg,phủ,"2
qbã",1.6667
74,69.jpg,cẩn,"x7
cai",1.6667
36,97.jpg,dân,bi hh,1.6667
96,50.jpg,mua,@wauuo,1.6667
6,52.jpg,vẫn,"^^
vow",1.6667
98,17.jpg,sản,"`
do^",1.6667
15,58.jpg,vất,"⁄ø
v2",1.6667
64,71.jpg,món,lặi w,1.6667
15,49.jpg,tôi,-++®\,1.6667
113,32.jpg,mắc,"@ «
cc",1.6667
34,42.jpg,xếp,"“⁄4
2p",1.6667
138,95.jpg,cái,"/_
clu",1.6667
34,34.jpg,tôi,"7⁄2,`",1.6667
31,84.jpg,nếm,"\
ten",1.6667
9,47.jpg,bốn,"^~z
bớn",1.6667
30,34.jpg,cứu,"⁄
cama",1.6667
86,71.jpg,rác,"⁄“ˆ
„",1.6667
9,83.jpg,vẫn,"ˆ- ^
n",1.6667
139,95.jpg,kia,[#& ˆ,1.6667
139,78.jpg,cứu,"^^
pp",1.6667
122,3.jpg,của,"0/50,",1.6667
142,96.jpg,nói,"⁄
(0ä",1.6667
87,58.jpg,mới,"⁄“
am",1.6667
128,70.jpg,mãi,"sơ
wa",1.6667
139,74.jpg,nếu,"__
66",1.6667
72,84.jpg,cưa,")
(cn",1.6667
22,14.jpg,lớn,"⁄
/ry",1.6667
87,36.jpg,với,"/
vöôt",1.6667
44,43.jpg,cáo,"⁄
cơœơ",1.6667
44,29.jpg,vận,"ˆ^
gz",1.6667
14,9.jpg,nấu,"~
a25",1.6667
26,85.jpg,thể,"“
5 ^",1.6667
14,4.jpg,đận,c\®⁄^,1.6667
86,23.jpg,hữu,t1⁄xm,1.6667
72,29.jpg,của,"-_
caaa",1.6667
126,48.jpg,xét,"c
.—.",1.6667
145,70.jpg,vào,vxf& 0,1.6667
55,38.jpg,của,"7
ơl“",1.6667
19,65.jpg,hội,11⁄2),1.6667
76,85.jpg,còn,"nñ
cơ",1.6667
19,8.jpg,mắt,"⁄ˆ
na",1.6667
55,50.jpg,tàu,"<<
-_",1.6667
41,23.jpg,qua,ví đá,1.6667
145,46.jpg,với,"⁄
uäâ",1.6667
77,83.jpg,đến,"tớ.
c",1.6667
77,82.jpg,kêu,z£cx„,1.6667
41,66.jpg,nào,".
vioò",1.6667
91,72.jpg,các,"uú
ca.",1.6667
91,64.jpg,nỗi,"—_
0v",1.6667
144,60.jpg,máu,"#
72l",1.6667
50,18.jpg,cái,"“
0 =",1.6667
8,67.jpg,nơi,"nở °
/",1.6667
142,53.jpg,lần,"văn
sơ",1.6667
81,73.jpg,đdv,bo nu,1.6667
94,28.jpg,tôi,"o.
le",1.6667
146,28.jpg,mưa,"2
y~a_",1.6667
16,83.jpg,một,z⁄w«ÿ,1.6667
128,13.jpg,đối,",#
lt",1.6667
53,78.jpg,tra,la(ø|,1.6667
2,55.jpg,mua,yrưux^,1.6667
17,55.jpg,cái,"^^
cø",1.6667
4,10.jpg,rầu,"~_
1a",1.6667
146,45.jpg,tây,"[ %
/",1.6667
81,38.jpg,nằm,"—
“^^",1.6667
146,49.jpg,của,"a)
cc",1.6667
146,54.jpg,các,"£
0⁄ac",1.6667
8,26.jpg,sắt,"ki
»“t",1.6667
146,76.jpg,nếu,"c~
nà",1.6667
137,35.jpg,một,lu ở},1.6667
146,63.jpg,đảo,"~
lộ]",1.6667
137,47.jpg,mùa,naaa 6,1.6667
2,23.jpg,với,"|
wov",1.6667
76,10.jpg,anh,co ⁄k,1.6667
76,7.jpg,sao,øá—^—,1.6667
4,19.jpg,con,(2291,1.6667
114,92.jpg,một,no ân,1.6667
52,99.jpg,cục,aạ na,1.6667
104,32.jpg,bảo,"lọ
đò",1.6667
96,13.jpg,thì,-i@0p,1.6667
29,100.jpg,phố,”⁄%œˆ,1.6667
25,79.jpg,sản,"7
aal",1.6667
141,26.jpg,của,")
caa¬^",1.6667
24,38.jpg,mua,waai^_,1.6667
24,14.jpg,vẫn,"x2?
na",1.6667
49,55.jpg,nào,".
nđ 0",1.6667
138,7.jpg,vào,"_
í n",1.6667
107,59.jpg,cải,"t
(¿`",1.6667
63,23.jpg,hóa,"⁄“ˆ
«",1.6667
74,10.jpg,đối,":
2è:",1.6667
85,73.jpg,mãi,"—
amza",1.6667
92,62.jpg,vẫn,"v
m
udn",1.6667
148,89.jpg,nào,"b
w^ò",1.6667
45,14.jpg,núc,"c
(ab",1.6667
102,61.jpg,nam,[~“lom,1.6667
49,65.jpg,nào,"„.
w&o",1.6667
85,83.jpg,ông,"⁄\
cn",1.6667
107,33.jpg,nói,"⁄
^<~",1.6667
120,2.jpg,đói,pp ⁄0,1.6667
120,19.jpg,577,5 3}3>,1.6667
47,95.jpg,với,"⁄c
vớcớ",1.6667
67,95.jpg,nào,"b
vwð",1.6667
31,97.jpg,thể,7t0⁄u/,1.6667
100,30.jpg,cái,"⁄i
cá (",1.6667
89,82.jpg,nhang,"w⁄^vx
lị",1.6
20,68.jpg,khoan,/⁄42/hez.,1.6
130,77.jpg,phụng,pd¬ầâấạs4,1.6
111,24.jpg,chiến,"_l„ø
[1u",1.6
11,19.jpg,nhiệt,"(“4
lu
⁄",1.6
1,39.jpg,trước,†e 1d lý,1.6
69,49.jpg,người,(ai u vở,1.6
83,62.jpg,trước,"mm
idaeøc",1.6
128,52.jpg,trước,"cd
| tiếc",1.6
119,92.jpg,viên.,(j9 ww ‹,1.6
57,75.jpg,người,"^¬
nxơ⁄2!",1.6
133,54.jpg,trước,"- 1
1nuöc",1.6
76,19.jpg,luyện,#~«#⁄⁄2^,1.6
44,76.jpg,thành,“lly⁄2il,1.6
35,6.jpg,có,"7
cò",1.5
147,47.jpg,ổn,"_
ơn",1.5
17,98.jpg,từ,-uu,1.5
133,68.jpg,bộ,\58,1.5
35,4.jpg,có,"(
cơ",1.5
74,36.jpg,trăm,bức at,1.5
