folder,image,ground_truth,prediction,cer_score
24,49.jpg,tuổi,$ \times u \hat{a} r^{7} $,6.0
124,20.jpg,cấp,( cap $ \frac{1}{} $,6.0
28,69.jpg,là,$ l_{9}^{-} $,6.0
127,66.jpg,với,1 $ v_{2} \dot{v} $,6.0
116,82.jpg,cỡ,$ c_{3}^{2} $,6.0
101,92.jpg,và,$ v_{a}^{-} $,6.0
45,64.jpg,sĩ,$ s_{7}^{2} $,6.0
150,72.jpg,vã,$ v_{a}^{2} $,6.0
104,92.jpg,và,$ \sqrt{a} $,6.0
39,11.jpg,vẻ,$ v_{c}^{9} $,6.0
23,11.jpg,xã,$ x_{a}^{0} $,6.0
142,40.jpg,bà,$ b \bar{a} $,6.0
122,2.jpg,với,$ \sqrt[1.2] {a} $,6.0
68,46.jpg,và,$ \sqrt{a} $,6.0
59,97.jpg,tỉ,$ t_{1}^{2} $,6.0
64,89.jpg,về,$ \sqrt{e} $,6.0
13,32.jpg,vợ,$ v_{8}^{2} $,6.0
12,49.jpg,bà,$ \sqrt{a} $,6.0
39,36.jpg,kỷ,$ k_{y}^{?} $,6.0
58,37.jpg,vì,$ \sqrt{i} $,6.0
26,6.jpg,cơ,$ c_{0}^{2} $,6.0
42,77.jpg,là,$ l_{a}^{-} $,6.0
42,86.jpg,lã,$ l_{9}^{2} $,6.0
27,58.jpg,và,v $ \bar{a} $,6.0
19,48.jpg,bộ,b $ \hat{o} $,6.0
57,74.jpg,võ,$ v_{0}^{2} $,6.0
94,88.jpg,đá,ड़ा $ ^{1} $,6.0
15,21.jpg,vì,$ v \bar{l} $,6.0
3,87.jpg,vì,$ v_{i}^{-} $,6.0
50,85.jpg,và,$ v_{4}^{2} $,6.0
89,81.jpg,và,$ v_{a}^{-} $,6.0
92,22.jpg,xã,$ x_{a}^{2} $,6.0
15,7.jpg,và,$ \sqrt{a} $,6.0
135,15.jpg,và,$ \sqrt{a} $,6.0
37,18.jpg,sử,$ s u^{2 +} $,6.0
58,50.jpg,mà,m<sup>-</sup>,6.0
12,14.jpg,âu,$ \hat{a} u $,6.0
58,60.jpg,số,$ s_{0}^{1} $,6.0
97,46.jpg,võ,$ v_{0}^{2} $,6.0
148,66.jpg,tử,$ t_{1}^{2} $,6.0
76,49.jpg,xử,$ x_{i}^{2} $,6.0
16,98.jpg,cổ,20 $ ^{71} $,6.0
77,48.jpg,và,$ \sqrt{a} $,6.0
106,75.jpg,có,$ c_{0}^{'} $,6.0
54,42.jpg,âu,$ \hat{a} u $,6.0
91,20.jpg,vì,$ v_{1}^{2} $,6.0
55,45.jpg,số,80 $ ^{21} $,6.0
17,38.jpg,và,$ \sqrt{a} $,6.0
34,44.jpg,số,$ \hat{s o} $,6.0
79,53.jpg,bờ,$ \sqrt{8} $,6.0
67,43.jpg,sở,$ s_{0}^{2} $,6.0
26,28.jpg,và,v $ \hat{a} $,6.0
109,31.jpg,số,$ 2 0^{-1} $,6.0
127,78.jpg,hồ,$ h_{0}^{-} $,6.0
34,47.jpg,hổ,$ h_{0}^{2} $,6.0
47,48.jpg,võ,$ v_{0}^{2} $,6.0
112,30.jpg,sở,$ 8 ^{1 7} $,6.0
14,94.jpg,về,$ v_{c}^{2} $,6.0
22,77.jpg,sở,$ s_{c}^{3} $,6.0
137,26.jpg,võ,$ v_{0}^{v} $,6.0
111,85.jpg,là,l $ \bar{a} $,6.0
147,84.jpg,số,$ s_{0}^{2} $,6.0
136,4.jpg,là,l $ \bar{a} $,6.0
98,23.jpg,là,$ l_{a}^{-} $,6.0
65,14.jpg,bờ,$ b \bar{o} $,6.0
149,86.jpg,vào,$ \sqrt{a} \omega $,6.0
31,78.jpg,là,$ l_{a}^{-} $,6.0
78,32.jpg,về,$ \sqrt{c} $,6.0
89,50.jpg,và,$ \sqrt{a} $,6.0
108,70.jpg,ra,$ \lambda a $,6.0
103,26.jpg,hồ,$ h_{8}^{-} $,6.0
21,56.jpg,từ,1 $\tilde{u}$,6.0
7,79.jpg,về,$ \sqrt{e} $,6.0
101,24.jpg,đã,$d\tilde{a}$,6.0
122,71.jpg,về,$ v_{e}^{-} $,6.0
149,91.jpg,và,$ v_{4}^{-} $,6.0
79,98.jpg,lớn,$ \bot $ $ r^{1} $,6.0
95,44.jpg,tới,$ t o_{i}^{\prime} $,6.0
143,69.jpg,bộ,b $ \hat{o} $,6.0
63,59.jpg,từ,$ \sqrt {2} $,6.0
143,52.jpg,và,$ \sqrt{a} $,6.0
43,69.jpg,vì,$ v_{1}^{-} $,6.0
62,64.jpg,và,v $ \bar{a} $,6.0
125,45.jpg,võ,$ v_{0}^{2} $,6.0
99,56.jpg,số,$ \delta ' $,6.0
43,29.jpg,tử,$ t_{2}^{2} $,6.0
62,5.jpg,án,$ a_{n}^{1} $,6.0
25,7.jpg,vì,$ v_{i}^{-} $,6.0
105,29.jpg,bà,$ b_{9}^{-} $,6.0
84,32.jpg,đông,$\delta s_{\mathrm{mg}}$,5.75
127,36.jpg,thỏa,$ \mathrm {h o o} ^ {2} $,5.75
26,66.jpg,hành,h $ \overline{{{a}}} n h $,5.75
49,41.jpg,với,$ \sqrt{20}^{6} $,5.6667
26,87.jpg,ông,$ \mathrm {s n g} $,5.6667
80,35.jpg,hòa,$ \angle h o e = $,5.6667
25,13.jpg,các,$ c u^{ \prime} c $,5.6667
19,39.jpg,giờ,qi $ \widehat{3} $,5.6667
128,96.jpg,rất,rat $ \frac{1}{r} $,5.6667
89,90.jpg,gần,g $ \hat{a} n^{2} $,5.6667
136,95.jpg,xếp,x $\hat{e}$ $p^{1}$,5.6667
8,28.jpg,ông,$ \widehat{o n g} $,5.6667
33,69.jpg,sốt,$ \hat{s} \dot{v} $,5.6667
29,68.jpg,lất,$ l \frac{1}{a} t $,5.6667
117,40.jpg,với,$ v_{\mathrm{d}} $,5.6667
17,62.jpg,trí,x_{n_{i}}^{\prime},5.6667
75,81.jpg,ông,$ \bar{o} _ {n g} $,5.6667
140,21.jpg,giờ,$ g r \delta^{-} $,5.6667
18,3.jpg,tờ,$ 1 0^{-} $,5.5
121,63.jpg,để,de $ ^{9} $,5.5
63,98.jpg,đỡ,to $ \sim $,5.5
123,22.jpg,là,$ \bar{a} $,5.5
123,14.jpg,lộ,1 $ \delta $,5.5
127,11.jpg,từ,$ + i^{2} $,5.5
121,19.jpg,và,$ u a^{-} $,5.5
82,39.jpg,là,$ \bar{a} $,5.5
6,95.jpg,để,$ d e^{2} $,5.5
45,20.jpg,là,( a ^ {-} ),5.5
5,58.jpg,xử,$ k i^{2} $,5.5
53,99.jpg,dữ,dui $ ^{2} $,5.5
90,50.jpg,gỡ,$ 9 0^{2} $,5.5
105,74.jpg,sở,$ 8 0^{2} $,5.5
18,68.jpg,gỗ,qp $ ^{7} $,5.5
110,17.jpg,đồ,d $\bar{8}$,5.5
85,7.jpg,sẽ,$ 1 0^{2} $,5.5
135,78.jpg,đã,$ d x^{2} $,5.5
85,44.jpg,để,$ d r^{2} $,5.5
21,42.jpg,đả,$ t a^{2} $,5.5
94,78.jpg,tỏ,$ 1 0^{2} $,5.5
131,16.jpg,cổ,$ \vec{co} $,5.5
113,76.jpg,đã,d $\vec{a}$,5.5
89,11.jpg,sĩ,$ 8 i^{2} $,5.5
130,26.jpg,được,2. $ \mathrm {n} = 2 $,5.5
77,18.jpg,sẽ,$ \sqrt{e} $,5.5
107,12.jpg,tờ,$ + 0^{5} $,5.5
15,76.jpg,sự,$ \int u. $,5.5
19,98.jpg,là,$ \bar{a} $,5.5
50,97.jpg,biết,b1. $ \hat{e}^{\prime} $,5.5
57,39.jpg,đả,$ d t^{2} $,5.5
87,60.jpg,đã,$ t a^{2} $,5.5
98,31.jpg,để,d<u>s</u>^2,5.5
98,62.jpg,từ,$ + u^{2} $,5.5
142,18.jpg,là,$ p a^{-} $,5.5
70,38.jpg,để,$ d l^{2} $,5.5
33,37.jpg,đã,$ d a^{2} $,5.5
21,86.jpg,số,$ 5 0^{2} $,5.5
56,62.jpg,tỉ,$ + i^{2} $,5.5
71,36.jpg,số,65 $ ^{1} $,5.5
62,91.jpg,kể,k$\tilde{e}$,5.5
61,84.jpg,sở,$ 5 0^{2} $,5.5
7,22.jpg,đã,$ d a^{2} $,5.5
29,81.jpg,tỉ,$ 6 i^{2} $,5.5
95,80.jpg,kể,$ b c^{2} $,5.5
78,79.jpg,để,$ x e^{2} $,5.5
100,3.jpg,đỏ,$ d h^{2} $,5.5
120,74.jpg,bỏ,$ 6 0^{2} $,5.5
119,33.jpg,tỏ,$ 1 0^{?} $,5.5
106,15.jpg,sĩ,$ e i^{2} $,5.5
23,72.jpg,đã,$ d z^{0} $,5.5
143,14.jpg,sở,$ 8 8^{9} $,5.5
17,9.jpg,cơ,c $ \delta $,5.5
84,96.jpg,sẽ,$ 1 e^{2} $,5.5
19,86.jpg,số,$ 8 0^{7} $,5.5
71,100.jpg,công,$ \hat{c} \mathrm {n g} $,5.5
146,56.jpg,tư,$ au^{2-} $,5.5
129,93.jpg,tư,$ + e^{2} $,5.5
47,1.jpg,sẽ,$ 1 c^{2} $,5.5
88,58.jpg,độ,$ \hat{o} $,5.5
116,3.jpg,xã,$ c a^{c} $,5.5
138,12.jpg,sẽ,$ \sqrt{r} $,5.5
80,1.jpg,có,$ 1 0^{1} $,5.5
30,92.jpg,nơi,$ n \theta^{2}! $,5.3333
146,90.jpg,nối,$ n \hat{n}^{'} $,5.3333
33,80.jpg,sài,$ \sum \bar{a} i $,5.3333
33,36.jpg,ngô,$ n g \bar { 0 } $,5.3333
15,58.jpg,vất,$ v \frac{1}{a} $,5.3333
9,86.jpg,tốt,r $\frac{1}{0}$ t,5.3333
5,20.jpg,đội,"```markdown

```",5.3333
118,9.jpg,suốt,$ \mathrm {s u o d} ' $,5.25
148,65.jpg,từ,$ t u^{'} $,5.0
82,83.jpg,lũ,$ l u^{2} $,5.0
45,12.jpg,mỹ,my $ ^{2} $,5.0
109,95.jpg,từ,$ fu^{'} $,5.0
105,79.jpg,gì,gi $ ^{-} $,5.0
93,79.jpg,hồ,$ h o^{2} $,5.0
30,86.jpg,lễ,$ le^{^2} $,5.0
24,34.jpg,cổ,$ c o^{1} $,5.0
109,97.jpg,bà,$ b a^{-} $,5.0
134,40.jpg,kể,$ k e^{2} $,5.0
16,90.jpg,hạ,$ t l a. $,5.0
61,56.jpg,từ,$ t u^{2} $,5.0
132,25.jpg,ông,$ \widehat{o}ng $,5.0
125,6.jpg,từ,$ t u^{2} $,5.0
26,2.jpg,cả,$ c a^{7} $,5.0
38,96.jpg,vẻ,$ v l^{2} $,5.0
41,1.jpg,bộ,$ l_{r0} $,5.0
129,38.jpg,từ,$ t u^{2} $,5.0
47,16.jpg,hà,$ h a^{-} $,5.0
125,17.jpg,có,$ c o^{'} $,5.0
53,16.jpg,đối,$ d b_{1}^{2} $,5.0
78,40.jpg,kể,$ k i^{2} $,5.0
91,2.jpg,cá,$ c a^{2} $,5.0
10,85.jpg,cả,$ c a^{7} $,5.0
79,65.jpg,là,$ l a^{-} $,5.0
64,67.jpg,tế,$ t e^{r} $,5.0
71,39.jpg,tới,+ $ a_{1}^{!} $,5.0
25,84.jpg,xã,$ x a^{v} $,5.0
62,32.jpg,bé,be $ ^{1} $,5.0
65,90.jpg,hỗ,$ h o^{2} $,5.0
98,75.jpg,là,$ \ln^{-} $,5.0
37,100.jpg,là,$ l a^{-} $,5.0
106,49.jpg,cứ,$ c u^{2} $,5.0
141,40.jpg,và,$ v a^{-} $,5.0
98,45.jpg,kỷ,$ k y^{2} $,5.0
140,96.jpg,đã,$ da^{v} $,5.0
142,4.jpg,cư,$ c u^{2} $,5.0
35,10.jpg,thể,$ + g i ^ {2} $,5.0
22,19.jpg,xã,$ x a^{v} $,5.0
22,31.jpg,cả,$ c a^{?} $,5.0
132,6.jpg,tư,$ fu^{2} $,5.0
132,64.jpg,về,v $\hat{e}$,5.0
85,14.jpg,xã,x $\vec{a}$,5.0
140,14.jpg,cả,$ c h^{2} $,5.0
135,66.jpg,cửa,$ c u_{2}^{2-} $,5.0
145,98.jpg,từ,$ t u^{2} $,5.0
143,99.jpg,cư,$ c e^{3} $,5.0
1,46.jpg,số,let $ r' $,5.0
39,35.jpg,số,so $ ^{-} $,5.0
21,93.jpg,là,$ l a^{-} $,5.0
123,64.jpg,đến,$ v_{\vec{e}} $,5.0
72,37.jpg,rẻ,$ r e^{9} $,5.0
14,43.jpg,trở,$ \pi i \theta $,5.0
89,93.jpg,sử,$ s u^{?} $,5.0
71,19.jpg,cả,$ c a^{2} $,5.0
25,94.jpg,mở,$ m o^{2} $,5.0
92,94.jpg,có,$ c o^{1} $,5.0
133,36.jpg,nếu,$ n l_{m}^{-1} $,5.0
9,42.jpg,cả,$ c a^{1} $,5.0
53,63.jpg,cơ,$ c c^{7} $,5.0
94,93.jpg,ở,' o ',5.0
94,66.jpg,xử,$ x u^{2} $,5.0
105,40.jpg,từ,$ t u^{2} $,5.0
52,74.jpg,cả,$ c a^{1} $,5.0
133,3.jpg,tư,$ t u^{2} $,5.0
90,89.jpg,kể,$ k e^{1} $,5.0
123,19.jpg,bà,$ b a^{-} $,5.0
36,84.jpg,cả,$ c a^{7} $,5.0
15,96.jpg,hừ,hi $ ^{2} $,5.0
15,86.jpg,hữu,$ a n ^ { 9 } $,5.0
89,9.jpg,đã,$ ka^{2} $,5.0
130,24.jpg,về,$ v e^{-} $,5.0
97,31.jpg,và,$ v a^{-} $,5.0
17,98.jpg,từ,$ t u^{2} $,5.0
115,33.jpg,cũ,$ c u^{2} $,5.0
4,35.jpg,hổ,$ h o^{?} $,5.0
27,88.jpg,cũ,$ c u^{2} $,5.0
27,94.jpg,là,$ \ln^{-} $,5.0
4,47.jpg,cả,$ c a^{2} $,5.0
4,29.jpg,đối,和 $ f_{n}^{2} $,5.0
9,3.jpg,ủi,9 $ m^{i} $,5.0
84,65.jpg,có,$ c o^{1} $,5.0
85,78.jpg,là,la $ ^{-} $,5.0
115,70.jpg,sẽ,$ s e^{2} $,5.0
112,73.jpg,hồ,$ h o^{2} $,5.0
17,64.jpg,về,$ v e^{1} $,5.0
41,12.jpg,cả,$ c a^{1} $,5.0
41,49.jpg,cả,$ c a^{2} $,5.0
139,11.jpg,cả,$ c a^{1} $,5.0
56,93.jpg,với,$ v o_{3}^{2-} $,5.0
120,79.jpg,là,$ l a^{-} $,5.0
56,76.jpg,sẽ,$ s e^{v} $,5.0
112,43.jpg,có,$ c o^{1} $,5.0
95,29.jpg,cả,$ c u^{1} $,5.0
2,21.jpg,từ,$ t u^{2} $,5.0
48,31.jpg,cả,$ c w^{2} $,5.0
56,98.jpg,ra,$ \sqrt{a} $,5.0
48,86.jpg,có,$ \dot{c} $,5.0
69,39.jpg,lý,$ l i^{-} $,5.0
49,14.jpg,xử,$ x u^{9} $,5.0
82,68.jpg,cố,$ c o^{7} $,5.0
144,4.jpg,sở,$ s o^{9} $,5.0
49,7.jpg,đá,$ da^{1} $,5.0
116,70.jpg,sẽ,$ s e^{2} $,5.0
39,17.jpg,bộ,b $\hat{o}$,5.0
127,21.jpg,bảo,. $ b_{9} \sim $,5.0
76,81.jpg,gỗ,$ g e^{2} $,5.0
116,6.jpg,ngờ,ng $ \sigma^{-} $,5.0
126,67.jpg,có,$ c o^{!} $,5.0
16,44.jpg,sẽ,$ s c^{2} $,5.0
1,95.jpg,kỳ,$ k y^{-} $,5.0
86,81.jpg,ngó,ng $ c^{\prime} $,5.0
80,43.jpg,kẻ,$ k e^{7} $,5.0
55,69.jpg,người,n<sub>cq</sub> j d<i>i</i>,4.8
147,64.jpg,tuổi,$ + u \hat{o} i^{2} $,4.75
5,27.jpg,nặng,n $ \frac{1}{2} m g $,4.75
9,55.jpg,công,c $ \widehat {o n g} $,4.75
40,24.jpg,của,$ c u_{0}^{2} $,4.6667
123,59.jpg,giờ,$ g l_{0}^{2} $,4.6667
48,2.jpg,lộc,$ l_{\delta c} $,4.6667
135,52.jpg,tôi,(1 $ \hat{a} $),4.6667
9,79.jpg,gần,g $ a_{m}^{-} $,4.6667
31,73.jpg,ngã,nga $ ^{ \sim} $,4.6667
120,1.jpg,giờ,q1 $ \bar{8} $,4.6667
116,78.jpg,trở,+ $ r_{0}^{2} $,4.6667
126,48.jpg,xét,$ x e ^ { x } $,4.6667
66,78.jpg,thì,$ h u ^ { - } $,4.6667
6,88.jpg,của,$ c u^{7} c u $,4.6667
2,23.jpg,với,$ v e a^{!} v $,4.6667
132,76.jpg,tôi,$ t _ { 8 } = $,4.6667
67,64.jpg,giữ,$ \sin^2 \sim $,4.6667
67,60.jpg,còn,c $ \delta_{n} $,4.6667
66,34.jpg,bản,$ b a_{in}^{2} $,4.6667
132,13.jpg,rủ,$ ru^{2} $,4.5
62,41.jpg,tổng,tong $ \mathrm {^2} $,4.5
133,74.jpg,tư,$ n^{2} $,4.5
120,82.jpg,sẽ,$ e^{r} $,4.5
15,40.jpg,về,$ e^{2} $,4.5
86,41.jpg,để,de $ ^1 $,4.5
137,50.jpg,mỹ,$ m_{yy} $,4.5
33,75.jpg,đã,$ a^{2} $,4.5
41,100.jpg,cả,$ ca^{1} $,4.5
33,93.jpg,cả,$ ca^{1} $,4.5
61,87.jpg,ký,by $ ^- $,4.5
18,15.jpg,đỡ,$d o^{2}$,4.5
127,70.jpg,tử,$ u^{'} $,4.5
88,46.jpg,kế,x_{e}^{'},4.5
127,84.jpg,lẽ,$ k^{2} $,4.5
142,97.jpg,sĩ,$ i^{~} $,4.5
109,30.jpg,của,$ c u_{a}^{?} $,4.3333
88,87.jpg,tới,to $ \bar{1} $,4.3333
36,80.jpg,cấp,$ c a_{p}^{2} $,4.3333
107,59.jpg,cải,$ c_{en}^{c} $,4.3333
16,50.jpg,vào,$ v_{a o}^{-} $,4.3333
142,70.jpg,ông,$ \hat{u} n g $,4.3333
113,33.jpg,vẫn,$ \sqrt{a} $an,4.3333
82,85.jpg,hẳn,$ 2 c m^{2} $,4.3333
96,68.jpg,sơn,$ \delta d n $,4.3333
133,8.jpg,ông,$ \hat{c} n g $,4.3333
11,43.jpg,nói,noi<sup><</sup>,4.3333
147,91.jpg,còn,$ \sigma_{n} $,4.3333
133,10.jpg,xây,x a $ \hat{y} $,4.3333
41,72.jpg,đảo,$ d a c^{'} $,4.3333
85,29.jpg,cấp,$ \hat{c a p} $,4.3333
24,14.jpg,vẫn,$ \sqrt{a n} $,4.3333
47,27.jpg,tôi,to $ \hat{z} $,4.3333
38,94.jpg,ông,$ \hat{o} n g $,4.3333
83,30.jpg,gồm,g $ \sqrt{n} $,4.3333
132,62.jpg,chỉ,$ c h_{1}^{2} $,4.3333
110,48.jpg,huệ,hue $ \hat{ } $,4.3333
43,15.jpg,với,$ v_{0}^{'} i $,4.3333
55,28.jpg,nỗi,$n_{oi}^{\sim}$,4.3333
48,21.jpg,trả,$ \ln a^{2} $,4.3333
120,54.jpg,các,cu<sup>-</sup>,4.3333
117,99.jpg,tốc,$ t_{dc}^{-1} $,4.3333
139,44.jpg,sơn,$ 5 0 ^ {2} $,4.3333
91,60.jpg,coi,$ c o_{1}^{'} $,4.3333
20,15.jpg,gắt,$ g_{at}^{c1} $,4.3333
92,62.jpg,vẫn,$ v_{an}^{nc} $,4.3333
33,70.jpg,đảng,- $ d c_{m}^{2} $,4.25
113,30.jpg,nhân,nh $ \hat{a} n_{3} $,4.25
116,74.jpg,vĩnh,$ v_{\mathrm{in}} $,4.25
113,61.jpg,lợi,$ l_{0}^{2} $,4.0
103,92.jpg,cơ,$ c^{?} $,4.0
50,92.jpg,ở,8^-1,4.0
83,72.jpg,khổ,$ 6 h o^{2} $,4.0
99,90.jpg,trở,$ tr_{8}^{7} $,4.0
50,100.jpg,vào,$ \sqrt{a} $,4.0
140,49.jpg,bỏ,$ b^{2} $,4.0
50,55.jpg,còn,c $ \delta n $,4.0
93,22.jpg,cuộc,$ c u n ^ { 2 } c $,4.0
6,50.jpg,tỏa,to $ \dot{a} $,4.0
6,37.jpg,như,$ n h u^{2-} $,4.0
28,50.jpg,trả,$ + r a^{2} $,4.0
92,37.jpg,mộ,$ m^{1} $,4.0
79,73.jpg,đặc,$ d a c^{c} $,4.0
79,66.jpg,tới,to $ ^{9} j $,4.0
124,52.jpg,ở,"20
0",4.0
55,26.jpg,vật,$ v a^{2} + $,4.0
60,39.jpg,bắt,$ b_{a}^{2} $,4.0
60,53.jpg,một,m $ \delta t $,4.0
29,12.jpg,sắp,$ s_{mp}^{1} $,4.0
32,35.jpg,ảnh,$ a_{n}^{2} $,4.0
28,90.jpg,một,m $ \delta t $,4.0
75,98.jpg,2004,$ \angle o o a $,4.0
133,96.jpg,đốc,$ t a^{?} c $,4.0
80,12.jpg,buổi,bu $ \hat{u}i^{?} $,4.0
5,60.jpg,với,$ v_{r}^{-} $,4.0
142,58.jpg,nỗ,$ n^{1} $,4.0
1,29.jpg,hải,$ h c u^{2} $,4.0
121,76.jpg,tức,$ + u c^{2} $,4.0
88,82.jpg,ra,$ \pi a $,4.0
150,50.jpg,bếp,6 ep $ ^{1} $,4.0
80,44.jpg,nhỏ,$ r h o^{2} $,4.0
80,98.jpg,tổng,+ $\delta^{?} y$,3.75
45,16.jpg,nước,$ n a^{1 5} o c $,3.75
117,46.jpg,tĩnh,$\frac{v}{\tan h}$,3.75
30,89.jpg,việt,$ v i \hat {e} t $,3.75
123,5.jpg,chôn,d $\vec{a}^{-1}$,3.75
88,96.jpg,ngờ,ng $ \delta $,3.6667
7,31.jpg,của,$ c m a^{2} $,3.6667
78,100.jpg,nhỏ,$ n h o^{2} $,3.6667
140,86.jpg,chủ,$ c h u^{2} $,3.6667
64,10.jpg,hởi,$ h o i^{2} $,3.6667
96,5.jpg,giờ,qi $ ^{-1} $,3.6667
55,47.jpg,các,$ c a^{1} c $,3.6667
136,91.jpg,nộp,n $\hat{o}$ p,3.6667
55,52.jpg,vực,$ v u c^{2} $,3.6667
33,8.jpg,bản,$ b a^{2} n $,3.6667
93,32.jpg,xưa,$ x u^{2} a $,3.6667
86,82.jpg,một,m $\hat{o}$ t,3.6667
58,48.jpg,vừa,$ v u^{2} a $,3.6667
34,15.jpg,chủ,$ c h u^{2} $,3.6667
105,14.jpg,trưởng,枚立 $ ^{2} \mathrm {m g} $,3.6667
24,47.jpg,sơn,$ \delta n $,3.6667
26,52.jpg,ông,$ \hat{o}ng $,3.6667
149,100.jpg,ngà,$ n g a^{-} $,3.6667
60,80.jpg,chỉ,$ c h i^{2} $,3.6667
111,47.jpg,trả,$ t r a^{9} $,3.6667
83,98.jpg,với,$ v o^{2} i $,3.6667
39,87.jpg,ông,$ \hat{a}ng $,3.6667
20,13.jpg,tốc,加c $ ^{1} $,3.6667
118,33.jpg,hải,$ h a i^{2} $,3.6667
11,21.jpg,các,$ c a c^{1} $,3.6667
125,50.jpg,soát,sea $ \vec{j} $,3.5
72,12.jpg,độ,c l i o,3.5
119,68.jpg,lý,h^{2} /,3.5
52,53.jpg,đỏ,如 $ 2 $,3.5
7,95.jpg,tư,1 m^{2},3.5
64,5.jpg,đã,$ d x $,3.5
71,51.jpg,đồng,x<sup>a</sup>y,3.5
106,88.jpg,được,$ a u o^{2-} $,3.5
11,85.jpg,đông,d $ \delta n g $,3.5
14,68.jpg,đề,- d i c,3.5
133,82.jpg,sống,$ s e^{r} r y $,3.5
61,80.jpg,công,c $ \delta n y $,3.5
69,49.jpg,người,$ n g u^{2} r^{2} $,3.4
128,15.jpg,quyết,11y $ \vec{e} ' t $,3.4
129,8.jpg,tôi,$ \hat{a} $,3.3333
93,12.jpg,thẻ,the $ ^{9} $,3.3333
109,24.jpg,trở,$ 9 r^{8} $,3.3333
105,13.jpg,trà,tra $ ^{-} $,3.3333
148,98.jpg,thể,the $ ^{2} $,3.3333
63,46.jpg,chỉ,chi $ ^{3} $,3.3333
15,17.jpg,giỏ,8i $ ^{2} $,3.3333
12,96.jpg,nội,n$\hat{o}$1,3.3333
132,51.jpg,vào,$ v a_{0} $,3.3333
112,9.jpg,thể,the $ ^{2} $,3.3333
137,70.jpg,chỉ,chi $ ^{7} $,3.3333
89,7.jpg,hởi,$ h b^{2} $,3.3333
52,16.jpg,nữa,$ m a^{v} $,3.3333
89,51.jpg,ngờ,$ g 8^{-} $,3.3333
80,8.jpg,trở,$ tr a^{1} $,3.3333
67,96.jpg,nội,$ n a^{+} $,3.3333
14,75.jpg,nơi,$ n h^{2} $,3.3333
36,83.jpg,thị,$ h c_{1} $,3.3333
146,49.jpg,của,cea $ ^{7} $,3.3333
3,34.jpg,tiếp,tie $\tilde{n}$,3.25
90,91.jpg,giẫm,giam $ ^{\vee} $,3.25
121,23.jpg,ở,10.,3.0
5,75.jpg,cải,$ ca^{2} $,3.0
38,97.jpg,sự,للأغلب,3.0
75,13.jpg,trợ,tr $ ^{2} $,3.0
103,86.jpg,cả,$ c a $,3.0
8,50.jpg,hội,$h o^{2} i$,3.0
32,83.jpg,ưu,l'c'll,3.0
104,7.jpg,đầu,d c i i v,3.0
42,83.jpg,ngờ,ng$\bar{d}$,3.0
127,43.jpg,đi,$ \pi $,3.0
85,49.jpg,độ,t_{2}$,3.0
18,82.jpg,chỉ,$ cm^{2} $,3.0
30,64.jpg,tải,$ \tan^2 $,3.0
3,42.jpg,và,v a^{-},3.0
50,46.jpg,ở,) ),3.0
126,74.jpg,ở,اوه,3.0
74,23.jpg,tỉnh,$ \sin^7 n h $,3.0
7,38.jpg,ở,"7
8",3.0
83,29.jpg,đổi,$tor^{2}$,3.0
49,13.jpg,giải,g1a; $ ^{7} $,3.0
109,92.jpg,ở,' g,3.0
70,79.jpg,được,tu^{2</sup>oc,3.0
98,53.jpg,công,$ c c^{1} n g $,3.0
102,16.jpg,bắc,me^{c^{c}},3.0
9,24.jpg,giải,q1 $ a > 0 $,3.0
74,54.jpg,ở,611,3.0
88,4.jpg,tử,+l^{7},3.0
39,47.jpg,trí,$ m^{.} $,3.0
39,96.jpg,buổi,$b_{11}^{2}$,2.75
61,97.jpg,cuộc,$ a c o^2 c $,2.75
144,6.jpg,tuổi,$ t u o^{0} $,2.75
58,1.jpg,quản,quas $ ^{7} $,2.75
129,72.jpg,nước,n u 2 \hat{c},2.75
119,50.jpg,km2,km $ ^{2} $,2.6667
126,99.jpg,nổi,หัวหน้า¹,2.6667
4,70.jpg,trẻ,to $ ^2 $,2.6667
135,12.jpg,nv3,$ n v_{3} $,2.6667
72,6.jpg,với,يُمْكِنُ,2.6667
108,65.jpg,trở,$ tr^{2} $,2.6667
24,83.jpg,bật,$ b^{n} $,2.6667
57,12.jpg,mỹ,r v_y,2.5
95,90.jpg,bị,101 i,2.5
85,99.jpg,đó,- d̅o,2.5
123,52.jpg,trên,$\sqrt{vxn}$,2.5
85,52.jpg,hà,1-1 a,2.5
122,58.jpg,xử,x^7u^2,2.5
140,35.jpg,nhất,nhat $ ^{1} $,2.5
90,68.jpg,đuổi,и $\vec{u}$,2.5
100,100.jpg,cử,cu^{2},2.5
62,95.jpg,nước,m_{0}^{2'},2.5
33,26.jpg,vị,lei ',2.5
103,21.jpg,độ,d o^2,2.5
55,87.jpg,biển,biên $ ^{2} $,2.5
73,40.jpg,giảm,giam $ ^{2} $,2.5
17,47.jpg,tế,-1e^2,2.5
71,43.jpg,và,1 / va,2.5
150,7.jpg,thủy,thuy $ ^{2} $,2.5
65,7.jpg,những,nhwr$\tilde{g}$,2.4
