folder,image,ground_truth,prediction,cer_score,confidence
117,66.jpg,bị,l!,1.0,0.4193
78,11.jpg,đến,d's,1.0,0.5051
103,55.jpg,lắm,xan,1.0,0.5508
94,100.jpg,cấp,a,1.0,0.3874
78,26.jpg,"ngoài ra, nếu bà con có nhu cầu thờ cúng, xây chùa chiền ở nước ta, nếu được chính quyền sở tại chấp nhận, trong nước sẽ có hỗ trợ cụ thể. thưa ông, một vấn đề được nhiều nvơnn băn khoăn là tư cách pháp nhân của bà con tại nước sở tại để bà con có thể cư trú và làm ăn một cách chính đáng. vấn đề này sẽ được quan tâm như thế nào thưa ông? - vâng, theo tinh thần của bộ chính trị, bộ ngoại giao sẽ phải có tham mưu và kiến nghị cụ thể để đàm phán và ký kết với các nước những hiệp định về tư cách pháp lý của công dân vn, ví dụ như các hiệp định lãnh sự, hiệp định hỗ trợ tư pháp.",,1.0,0.0
103,37.jpg,được,an,1.0,0.292
58,27.jpg,khách,qun,1.0,0.8297
131,36.jpg,đề,t,1.0,0.5813
32,61.jpg,cứu,cuii,1.0,0.7405
75,49.jpg,được,tudt,1.0,0.3269
93,51.jpg,ở,o,1.0,0.1158
75,34.jpg,ấy,a,1.0,0.207
93,66.jpg,và,ua,1.0,0.8164
75,35.jpg,trí,mi',1.0,0.4945
83,94.jpg,đặc,ca,1.0,0.5562
93,35.jpg,"khái quát về biển đảo việt nam nước ta giáp với biển đông ở hai phía đông và nam. vùng biển việt nam là một phần biển đông. bờ biển dài 3.260 km, từ quảng ninh đến kiên giang. như vậy cứ 100 km2 thì có 1 km bờ biển (trung bình của thế giới là 600 km2 đất liền / 1 km bờ biển). biển có vùng nội thủy, lãnh hải, vùng đặc quyền kinh tế và thềm lục địa với diện tích trên 1 triệu km2 (gấp 3 diện tích đất liền 1 triệu km2 / 330.000 km2).",,1.0,0.0
14,73.jpg,đủ,dw,1.0,0.5199
133,9.jpg,bảo,ba's,1.0,0.8443
55,93.jpg,khu,hlun,1.0,0.5523
133,12.jpg,đóng,chry,1.0,0.525
131,8.jpg,kế,ka',1.0,0.5402
55,82.jpg,với,co,1.0,0.3468
78,7.jpg,nếu,me,1.0,0.8446
55,49.jpg,cá,ca',1.0,0.9318
55,48.jpg,hưng,aiy,1.0,0.5156
83,95.jpg,tôi,1s:,1.0,0.2532
75,8.jpg,tế,de,1.0,0.362
32,51.jpg,kết,la,1.0,0.2045
131,5.jpg,việc,u'ct,1.0,0.4304
131,1.jpg,vô,2o,1.0,0.5277
32,56.jpg,và,nvi,1.0,0.6781
32,42.jpg,với,&,1.0,0.3867
137,81.jpg,"thành công còn là hình ảnh một cậu bé bị dị tật ở chân, không bao giờ đi lại bình thường được. từ nhỏ cậu đã nuôi ước mơ trở thành cầu thủ bóng đá. sau bao nỗ lực khổ luyện, cậu bé trở thành cầu thủ dự bị trong một đội bóng nhỏ, và chưa bao giờ được chính thức ra sân. nhưng đó không phải là thất bại. trái lại, thành công đã nở hoa khi cậu bé năm xưa, với bao nghị lực và quyết tâm, đã chiến thắng hoàn cảnh để theo đuổi ước mơ từ ngày thơ bé",,1.0,0.0
103,26.jpg,hồ,ts,1.0,0.5966
55,55.jpg,điều,de,1.0,0.4155
66,75.jpg,có,co',1.0,0.6964
66,78.jpg,thì,d,1.0,0.2181
66,79.jpg,ở,:,1.0,0.4058
66,83.jpg,lợi,cor,1.0,0.4073
81,7.jpg,khiến,teher,1.0,0.5873
121,58.jpg,nhỏ,-hho,1.0,0.7289
20,12.jpg,đây,dtay,1.0,0.7751
78,99.jpg,trong,mat,1.0,0.8616
20,1.jpg,cứ,cu',1.0,0.8089
113,31.jpg,ý,y,1.0,0.3897
20,34.jpg,ngắn,rya,1.0,0.8445
20,19.jpg,bị,fi,1.0,0.4293
66,53.jpg,ở,&,1.0,0.3286
81,28.jpg,đã,ta,1.0,0.6679
50,81.jpg,bao,nsv,1.0,0.2418
71,79.jpg,nếu,ni'n,1.0,0.7791
71,80.jpg,lầm,xan,1.0,0.5664
71,68.jpg,đất,otat,1.0,0.836
66,40.jpg,80,to,1.0,0.483
20,4.jpg,về,n,1.0,0.1601
50,48.jpg,ấy,a,1.0,0.152
50,63.jpg,và,uc,1.0,0.5774
113,82.jpg,tờ,+8,1.0,0.4296
113,98.jpg,tượng,hay,1.0,0.782
97,16.jpg,túi,tou:,1.0,0.4396
50,69.jpg,bác,bas',1.0,0.7562
50,70.jpg,từ,hi,1.0,0.735
50,57.jpg,vụ,hu,1.0,0.4823
50,58.jpg,kể,he,1.0,0.5715
97,25.jpg,và,ca,1.0,0.5716
71,95.jpg,đã,d&,1.0,0.7985
39,49.jpg,chủ,nt,1.0,0.4093
97,36.jpg,đưa,dwc,1.0,0.7295
97,22.jpg,đó,0o,1.0,0.257
50,84.jpg,trên,her,1.0,0.7322
50,73.jpg,kiên,lu'ln,1.0,0.5179
50,75.jpg,chủ,eli,1.0,0.6153
79,4.jpg,sới,r&,1.0,0.5725
79,19.jpg,từ,f,1.0,0.5362
71,92.jpg,thoại,urn,1.0,0.4551
104,62.jpg,có,co',1.0,0.7011
104,63.jpg,trái,ma',1.0,0.8549
84,12.jpg,đứng,ta,1.0,0.6597
39,66.jpg,đó,di,1.0,0.4456
39,86.jpg,sẵn,sarv,1.0,0.7125
119,1.jpg,cả,ea,1.0,0.6806
71,48.jpg,giờ,ye,1.0,0.2163
71,51.jpg,đồng,1s,1.0,0.2034
71,52.jpg,25,af,1.0,0.2626
74,92.jpg,bờ,l,1.0,0.2479
81,19.jpg,chồng,say,1.0,0.3836
84,5.jpg,đã,da,1.0,0.2943
84,6.jpg,đảo,daio,1.0,0.7288
97,41.jpg,tiền,hev-,1.0,0.6345
39,80.jpg,xương,cly,1.0,0.4061
81,71.jpg,vì,ut,1.0,0.6139
81,62.jpg,dựng,dulry,1.0,0.5824
81,63.jpg,khu,eln,1.0,0.617
81,64.jpg,dn,pa,1.0,0.4445
71,55.jpg,mỗi,wun,1.0,0.6702
74,93.jpg,mọi,at,1.0,0.3035
74,82.jpg,nhưng,ury,1.0,0.4503
113,81.jpg,để,ti,1.0,0.6365
71,71.jpg,đã,aa,1.0,0.8635
71,89.jpg,đất,dal,1.0,0.6128
71,36.jpg,số,6',1.0,0.626
50,90.jpg,000,an,1.0,0.3552
50,91.jpg,để,t&,1.0,0.8148
50,92.jpg,ở,a,1.0,0.1236
113,100.jpg,về,2s,1.0,0.2075
84,35.jpg,người,mgi'n:,1.0,0.6797
71,9.jpg,nói,hm',1.0,0.614
104,57.png,"để đảm bảo trật tự, an toàn giao thông, tạo thuận lợi cho nhân dân đi lại dịp tết nguyên đán năm 2026 trong thời gian đang đầu tư các trạm dừng nghỉ, cục đường bộ cung cấp thông tin vị trí các trạm dừng nghỉ.",,1.0,0.0
104,58.jpg,"trong khi đó, tại lễ kỷ niệm ngày nước thế giới (22 - 3), bà kanni ignaraja, phó đại diện thường trú của chương trình phát triển liên hiệp quốc (undp) tại hà nội, khẳng định nếu vn muốn giải quyết được mục tiêu cung cấp nước sạch cho 85% dân số vào năm 2010 và cho 100% dân số vào năm 2020 thì phải có ba yếu tố : tạo ra nhiều hơn nữa các nguồn đầu tư trong và ngoài nước, xác định ưu tiên về xây dựng năng lực ở những nơi có nhu cầu nước lớn nhất, huy động nhiều đối tượng tham gia thực hiện phương thức quản lý tài nguyên nước.",,1.0,0.0
71,13.jpg,ý,y,1.0,0.9036
71,16.png,"học tập là một quá trình diễn ra liên tục trong cuộc sống. con người tiếp thu kiến thức qua nhiều hình thức khác nhau. việc học không chỉ giới hạn trong nhà trường. kinh nghiệm thực tế cũng đóng vai trò quan trọng. nhờ học tập, con người hoàn thiện bản thân từng ngày.",,1.0,0.0
39,74.jpg,đi,t,1.0,0.7613
119,6.jpg,ăn,au,1.0,0.7221
119,8.jpg,ve,un,1.0,0.7068
97,4.jpg,ty,the,1.0,0.4467
50,80.jpg,tư,am,1.0,0.6979
79,48.jpg,1,l,1.0,0.7255
39,47.jpg,trí,m,1.0,0.5135
119,42.jpg,đều,tey,1.0,0.3699
99,76.jpg,xe,&,1.0,0.867
99,81.jpg,của,wis,1.0,0.6855
99,83.jpg,phú,a hl,1.0,0.6724
39,38.jpg,vả,ua,1.0,0.6315
39,51.jpg,mà,mor,1.0,0.8996
39,43.jpg,"nhiều cuộc họp giữa đại diện hđnd tp.hcm và lãnh đạo ubnd tp để chỉ xoay quanh việc có nên cho phép thu phí cầu bình triệu 2 khi dự án còn dở dang, manh mún? thậm chí, một phó chủ tịch hđnd tp đã có lúc cho rằng thu phí vào thời điểm chưa hoàn thành hợp đồng chẳng khác nào "" gặt lúa non "". thế nhưng với lập luận : nếu kéo dài thời gian không thu phí sẽ làm tăng lãi vay - điều này không chỉ gây khó khăn cho chủ đầu tư mà cả người dân cũng chịu thiệt... và việc tổ chức thu phí cầu bình triệu 2 được hđnd tp thông qua, chính thức áp dụng vào 1 - 4 - 2004.",,1.0,0.0
50,46.jpg,ở,,1.0,0.0
27,93.jpg,khóa,whos!,1.0,0.6752
101,24.jpg,đã,da,1.0,0.9732
39,14.jpg,lý,2,1.0,0.2142
27,98.jpg,đi,cti,1.0,0.8015
99,85.jpg,đồng,sta'ng,1.0,0.6358
79,94.jpg,tới,ht':,1.0,0.5514
79,98.jpg,lớn,br,1.0,0.3043
79,84.jpg,đến,der,1.0,0.779
79,40.jpg,đã,ta,1.0,0.7471
79,80.jpg,sống,gry,1.0,0.6981
148,66.jpg,tử,43,1.0,0.5425
53,97.jpg,bớt,664,1.0,0.6195
66,35.jpg,đã,da,1.0,0.8151
66,38.jpg,đã,ta,1.0,0.9605
101,93.jpg,giao,y cu,1.0,0.6947
101,96.jpg,ký,4y,1.0,0.2512
101,81.jpg,sự,gu,1.0,0.3122
101,83.jpg,tế,te',1.0,0.7635
53,99.jpg,dữ,dui,1.0,0.7283
50,89.jpg,có,"co""",1.0,0.5745
121,27.jpg,"thành công còn là hình ảnh một cậu bé bị dị tật ở chân, không bao giờ đi lại bình thường được. từ nhỏ cậu đã nuôi ước mơ trở thành cầu thủ bóng đá. sau bao nỗ lực khổ luyện, cậu bé trở thành cầu thủ dự bị trong một đội bóng nhỏ, và chưa bao giờ được chính thức ra sân. nhưng đó không phải là thất bại. trái lại, thành công đã nở hoa khi cậu bé năm xưa, với bao nghị lực và quyết tâm, đã chiến thắng hoàn cảnh để theo đuổi ước mơ từ ngày thơ bé.",,1.0,0.0
27,52.jpg,độ,ta,1.0,0.3843
27,84.jpg,và,ua,1.0,0.4797
101,49.jpg,lưu,h'n,1.0,0.5336
101,56.jpg,ở,2,1.0,0.1026
101,65.jpg,đất,da,1.0,0.7495
101,69.jpg,phúc,p hu's,1.0,0.8436
97,1.jpg,ban,lm,1.0,0.6472
97,3.jpg,ý,4,1.0,0.323
121,23.jpg,ở,6,1.0,0.1632
148,29.jpg,vốn,loy,1.0,0.3796
148,12.jpg,"tuy nhiên theo các lao động này, bảy tháng qua họ chỉ có việc làm ít ngày không có lương, bị chuyển nhượng, "" bán "" qua lại giữa nhiều nhà môi giới, không được giải quyết khi bị tai nạn lao động, 6 / 17 người đã nếm mùi "" tù tội "". với tiền phí dịch vụ trên 1.000 usd / người, công ty cho biết đã chi nhiều khoản phí môi giới và chưa có hướng giải quyết cho số lao động này khi họ không có một đồng tiền lương nào trong những ngày vất vả nơi xứ lạ.",,1.0,0.0
148,15.jpg,đâu,da,1.0,0.9259
66,66.jpg,""" tôi không dám tin rằng mình còn sống bởi tất cả như là cơn ác mộng, hết đi từ nỗi sợ hãi này đến kinh hoàng khác. cứ lấy chân đạp trên nền đất để biết rất thật rằng đây là vn "". vì không nằm trong danh sách những người được công ty đưa về, khủng hoảng và kiệt sức, tôi cố bám theo đoàn thương lái 30 người, trà trộn và giả dạng người campuchia, nhảy xe khách, đi bộ hàng chục kilômet, qua hàng rào cảnh sát các nước, may nhờ một người vn che chở đã đóng tiền để qua được các vòng.",,1.0,0.0
119,43.jpg,là,ra,1.0,0.7583
119,27.jpg,hải,tas,1.0,0.4641
50,16.jpg,đơn,alo,1.0,0.6405
50,4.jpg,kiện,les2n,1.0,0.62
79,31.jpg,ở,%,1.0,0.2819
79,66.jpg,tới,t6 s,1.0,0.6739
119,25.jpg,10,no,1.0,0.5287
119,2.jpg,trương,haiory,1.0,0.3661
119,4.jpg,với,ux,1.0,0.5587
71,26.jpg,rằm,laim,1.0,0.4036
71,32.jpg,đã,t5,1.0,0.397
113,76.jpg,đã,da,1.0,0.9634
113,80.jpg,kêu,ha,1.0,0.3252
50,40.jpg,thoại,tlrcu',1.0,0.659
50,43.jpg,chi,tn,1.0,0.3408
79,35.jpg,2,&,1.0,0.7577
79,67.jpg,cứ,a,1.0,0.1944
79,68.jpg,đó,ts,1.0,0.5575
79,73.jpg,đặc,vat,1.0,0.5746
66,51.jpg,ta,fo,1.0,0.6325
20,42.jpg,sẽ,2e,1.0,0.5092
148,2.jpg,các,ai,1.0,0.5069
74,36.jpg,trăm,fann,1.0,0.6283
74,37.jpg,người,iylr,1.0,0.3238
74,57.jpg,có,co',1.0,0.8488
148,28.jpg,hải,thar,1.0,0.7735
20,46.jpg,núi,nu'u,1.0,0.7055
20,36.jpg,được,mise,1.0,0.4165
20,37.jpg,tế,ter,1.0,0.7217
66,13.jpg,rồi,6,1.0,0.1244
74,61.jpg,thờ,fla,1.0,0.6456
74,46.jpg,có,co',1.0,0.8267
74,47.jpg,lợi,23,1.0,0.2747
66,64.jpg,bà,&a,1.0,0.6687
119,12.jpg,xét,4ef,1.0,0.6631
148,25.jpg,của,eud,1.0,0.8224
97,32.jpg,được,otulc,1.0,0.5582
146,63.jpg,đảo,tas,1.0,0.7714
75,95.jpg,khám,flan,1.0,0.825
75,99.jpg,bị,l,1.0,0.2527
61,56.jpg,từ,tui,1.0,0.7388
61,20.jpg,hầu,.,1.0,0.5898
131,99.jpg,sở,n,1.0,0.2442
146,1.jpg,"làm được một tháng tám ngày, không thấy lương bổng gì, cũng không biết ai là ông chủ. có một ông đến đưa tám lao động đi, nói vào rừng làm lán trại rồi phát cây cao su. có tám người đi, những người không đồng ý ở lại. tám người vào rừng hôm trước thì hôm sau bị cảnh sát bắt sáu người vì không có giấy tờ tùy thân. chu văn thiệp (lâm xuân, nghĩa hoàn, tân kỳ, nghệ an) nằm trong số sáu người bị bắt, 19 ngày được chuộc ra khỏi tù.",,1.0,0.0
131,61.jpg,thỏa,hhou?,1.0,0.6682
81,91.jpg,lý,&,1.0,0.2768
81,73.jpg,đdv,o) v,1.0,0.5165
61,1.jpg,đời,tet,1.0,0.4476
11,23.jpg,đêm,fen,1.0,0.6095
11,39.jpg,khải,,1.0,0.0
11,40.jpg,ký,ly,1.0,0.6189
146,67.jpg,được,thie,1.0,0.3692
11,37.jpg,đi,ds,1.0,0.3914
81,94.jpg,vả,ua,1.0,0.6555
81,96.jpg,á,a,1.0,0.9921
61,99.jpg,tộc,a,1.0,0.0928
11,49.jpg,tài,s,1.0,0.296
84,49.jpg,hồng,ttons,1.0,0.6217
84,60.jpg,đó,,1.0,0.0
84,65.jpg,có,co',1.0,0.7294
84,53.jpg,trấn,far,1.0,0.7062
104,3.jpg,biển,ines,1.0,0.6564
104,6.jpg,lưu,wi,1.0,0.3906
113,29.jpg,thường được. từ nhỏ cậu đã nuôi ước mơ trở thành cầu thủ bóng đá. sau bao nỗ lực,,1.0,0.0
113,13.jpg,8,&,1.0,0.5905
137,12.jpg,ta,aw,1.0,0.7044
146,71.jpg,trí,dni,1.0,0.5718
146,90.jpg,nối,mi',1.0,0.7535
104,9.jpg,nhọn,mlusn,1.0,0.7298
104,15.jpg,tác,aei,1.0,0.4585
104,8.jpg,đăng,jary,1.0,0.5581
84,97.jpg,số,so',1.0,0.486
137,15.jpg,kiểu,"mn""",1.0,0.4886
75,41.jpg,ở,',1.0,0.2445
137,35.jpg,một,irst,1.0,0.3416
137,43.jpg,khu,mm,1.0,0.7857
137,13.jpg,về,w-,1.0,0.6906
117,71.jpg,có,2,1.0,0.7681
113,3.jpg,đổ,t6,1.0,0.435
146,14.png,"gạo là nguồn tinh bột chính trong khẩu phần ăn của người việt và nhiều nước châu á. tuy nhiên, không phải tất cả các loại gạo đều tạo ra phản ứng đường huyết giống nhau sau khi ăn.",,1.0,0.0
135,66.jpg,cửa,c u?,1.0,0.8457
135,67.jpg,3,8,1.0,0.6037
135,69.jpg,"khái quát về biển đảo việt nam nước ta giáp với biển đông ở hai phía đông và nam. vùng biển việt nam là một phần biển đông. bờ biển dài 3.260 km, từ quảng ninh đến kiên giang. như vậy cứ 100 km2 thì có 1 km bờ biển (trung bình của thế giới là 600 km2 đất liền / 1 km bờ biển). biển có vùng nội thủy, lãnh hải, vùng đặc quyền kinh tế và thềm lục địa với diện tích trên 1 triệu km2 (gấp 3 diện tích đất liền : 1 triệu km2 / 330.000 km2)",,1.0,0.0
146,44.jpg,là,da,1.0,0.6429
135,85.jpg,lý,4,1.0,0.5857
131,85.jpg,gì,o,1.0,0.2422
61,87.jpg,ký,hy,1.0,0.6679
131,47.jpg,tăng,fay,1.0,0.6854
2,1.jpg,duyệt,ow,1.0,0.7061
2,7.jpg,thì,-,1.0,0.7196
135,78.jpg,đã,dx,1.0,0.5716
146,8.jpg,nước,mir,1.0,0.5942
146,13.jpg,sự,&u,1.0,0.4266
78,45.jpg,như,nlne,1.0,0.5944
93,3.jpg,đảo,da'o,1.0,0.6372
93,30.jpg,có,co',1.0,0.7511
146,31.jpg,sự,h,1.0,0.7001
11,43.jpg,nói,mot,1.0,0.6646
135,31.jpg,về,2e,1.0,0.3557
135,44.jpg,cơ,c q,1.0,0.8668
135,45.jpg,đã,da,1.0,0.8069
135,52.jpg,tôi,1 a,1.0,0.6378
84,79.jpg,sách,miu,1.0,0.6617
84,80.jpg,giàu,paur,1.0,0.6094
146,78.jpg,còn,si,1.0,0.359
117,92.jpg,ở,,1.0,0.0
117,85.jpg,đường,has,1.0,0.2769
131,33.jpg,lẩu,fa'u,1.0,0.7055
117,72.jpg,chưa,oluda,1.0,0.7413
117,76.jpg,"mục đích của việc phổ biến rộng rãi là gì? thứ nhất, để tái khẳng định một cách công khai và mạnh mẽ những chủ trương, chính sách ưu đãi của nhà nước dành cho bà con việt kiều. thứ hai là để các bộ ngành của vn nhận thức được rằng việc thực hiện chính sách sẽ luôn được sự theo dõi, đánh giá sát sao của dư luận trong và ngoài nước. điểm mới nổi bật thứ hai ở nghị quyết này là lần đầu tiên đã xác định rõ trách nhiệm của nhà nước đối với cộng đồng nvơnn.",,1.0,0.0
2,37.jpg,rồi,ao,1.0,0.2634
2,38.jpg,có,co',1.0,0.8723
131,59.jpg,"trả lời của chính phủ, trong đó chủ trương đồng ý cho tăng vốn trong 6 tháng đầu năm",,1.0,0.5888
146,21.jpg,hạn,tlan,1.0,0.9147
146,37.jpg,và,oa,1.0,0.5977
117,82.jpg,các,eni,1.0,0.5329
117,83.jpg,lý,ly',1.0,0.7728
137,79.jpg,vật,nm,1.0,0.421
71,7.jpg,có,co',1.0,0.8475
84,86.jpg,sự,t,1.0,0.2546
84,89.jpg,khí,fcr,1.0,0.5092
137,7.jpg,sống,xshy,1.0,0.543
84,96.jpg,sẽ,1e,1.0,0.3147
104,35.jpg,được,fuot,1.0,0.8266
104,37.jpg,bão,lo2,1.0,0.4683
104,38.jpg,vì,c,1.0,0.1912
135,3.jpg,""" nếu không có xác nhận của bộ chủ quản đối với dự án, nh sẽ không cho vay vì không nắm rõ được nhu cầu vốn của công ty tiếp thị "". cũng với lý do tương tự, đại diện của nh đầu tư phát triển cũng sẽ dứt khoát không cho vay. "" nhẹ nhàng "" hơn, đại diện của nh thương mại cổ phần hàng hải cho biết thông thường các công văn như vậy là cần thiết nhưng không phải là quyết định đối với các khoản vay nh.",,1.0,0.0
135,26.jpg,11,m,1.0,0.4334
97,93.jpg,bán,ba'nv,1.0,0.7117
97,84.jpg,ý,y,1.0,0.6311
39,96.jpg,buổi,pia,1.0,0.3139
146,89.jpg,lê,&,1.0,0.5856
84,84.jpg,bị,l2,1.0,0.2768
135,23.jpg,đã,da,1.0,0.995
135,8.jpg,đó,&,1.0,0.4733
135,14.jpg,khí,men,1.0,0.4555
135,15.jpg,và,ja,1.0,0.2556
39,94.jpg,b,0,1.0,0.21
81,9.jpg,bị,li,1.0,0.7233
61,83.jpg,về,ne,1.0,0.5964
121,49.jpg,được,tie,1.0,0.5126
121,52.jpg,tái,aa,1.0,0.8231
81,11.jpg,hộ,&a,1.0,0.4767
81,14.jpg,"thế là tôi cùng với êkip cấp cứu gồm bs hà thanh hà, đdv nguyễn thị kim chi, nguyễn",á,1.0,0.5161
74,64.jpg,vì,22,1.0,0.2652
74,66.jpg,vụ,uw,1.0,0.5423
74,53.jpg,động,dhry,1.0,0.3397
71,6.jpg,họ,iho,1.0,0.6082
97,64.jpg,rõ,no,1.0,0.5189
97,51.jpg,được,tua,1.0,0.4442
97,67.jpg,đặc,dae,1.0,0.7198
97,56.jpg,đối,da,1.0,0.8042
121,44.jpg,và,lf,1.0,0.5495
121,48.jpg,số,,1.0,0.0
71,1.jpg,viên,weu,1.0,0.4488
71,19.jpg,cả,ccr,1.0,0.4475
71,3.jpg,"quay sang tôi, anh trường nói : "" một chị ở quận 8 gọi điện cảm ơn chúng tôi đã cấp cứu kịp thời nên chồng chị qua khỏi cơn nguy kịch "". tôi đã từng nghe cấp cứu nhưng chỉ khi nghe chị nguyễn thị tuyết mai, trưởng khoa cấp cứu ngoại viện (ccnv), phân tích mới thật sự hiểu rõ "" nội tình "". ccnv chỉ đảm nhiệm cấp cứu đoạn đường từ hiện trường đến cổng bệnh viện. sau khi nhận điện báo, mỗi ca cấp cứu gồm êkip một lái xe, một bác sĩ (bs), hai điều dưỡng viên (đdv) tức tốc lên xe.",,1.0,0.0
74,54.jpg,ở,!,1.0,0.2121
113,61.jpg,lợi,,1.0,0.0
84,15.jpg,cứ,ui,1.0,0.6643
113,69.jpg,đẹp,cty,1.0,0.8752
113,71.jpg,các,cait,1.0,0.7657
113,73.jpg,ào,a,1.0,0.6091
74,25.jpg,với,w',1.0,0.2308
74,9.jpg,mang,1 uy,1.0,0.3699
146,96.jpg,nặng,wnay,1.0,0.4959
146,97.jpg,đào,pa,1.0,0.369
113,44.jpg,sơ,n,1.0,0.438
104,41.jpg,không,lehsy,1.0,0.7797
104,42.jpg,số,e',1.0,0.3234
113,74.jpg,điều,tor,1.0,0.3156
113,36.jpg,cần,lal,1.0,0.6547
113,23.jpg,đơn,cton,1.0,0.8069
146,39.jpg,như,nlui,1.0,0.6733
137,77.jpg,"thứ trưởng ký xác nhận vào công văn công ty tiếp thị không? "" ""bộ không có chủ trương này "",",,1.0,0.0
137,60.jpg,trẻ,the',1.0,0.8662
113,10.jpg,ói,.,1.0,0.685
104,21.jpg,vì,ei,1.0,0.5033
104,84.jpg,điểm,den,1.0,0.5122
81,47.jpg,và,mi,1.0,0.4376
81,48.jpg,nói,mn,1.0,0.6404
84,70.jpg,nói,mo,1.0,0.7734
113,53.jpg,ý,y,1.0,0.3313
113,41.jpg,đồng,fory,1.0,0.6233
11,12.jpg,đường,chly,1.0,0.4197
78,79.jpg,để,,1.0,0.0
61,91.jpg,đầu,tur,1.0,0.7424
11,9.jpg,"trước mắt tôi sẽ yêu cầu ông phương báo cáo lại vụ việc. tại phiên tòa đang xét xử, luật sư phạm hữu tình đề nghị tạm hoãn phiên tòa còn có lý do các lời khai, bút lục liên quan đến bốn đối tượng mua dâm nói trên chỉ là bản photocopy (về nguyên tắc tố tụng những bút lục này không có giá trị), không phải bản chính. ông thấy sao? có lẽ do sơ sót, anh em kiểm tra không kỹ nhưng theo tôi không làm thay đổi được bản chất của vụ án.",,1.0,0.0
61,95.jpg,ở,&,1.0,0.2328
121,90.jpg,số,1o,1.0,0.1658
121,74.jpg,gì,or,1.0,0.3339
61,36.jpg,mà,mor,1.0,0.7765
78,66.jpg,hồi,ro:,1.0,0.6434
78,96.jpg,xương,x u2nqy,1.0,0.6647
78,98.jpg,số,m1,1.0,0.3208
78,82.jpg,săn,sair,1.0,0.5675
78,89.jpg,tế,te',1.0,0.6923
74,12.jpg,những,nllery,1.0,0.4719
121,80.jpg,được,d cdc,1.0,0.7461
86,46.jpg,đi,d,1.0,0.91
116,23.jpg,đã,da,1.0,0.7812
116,25.jpg,khai,fclar,1.0,0.6085
38,6.jpg,"khái quát về biển đảo việt nam nước ta giáp với biển đông ở hai phía đông và nam. vùng biển việt nam là một phần biển đông. bờ biển dài 3.260 km, từ quảng ninh đến kiên giang. như vậy cứ 100 km2 thì có 1 km bờ biển (trung bình của thế giới là 600 km2 đất liền / 1 km bờ biển). biển có vùng nội thủy, lãnh hải, vùng đặc quyền kinh tế và thềm lục địa với diện tích trên 1 triệu km2 (gấp 3 diện tích đất liền : 1 triệu km2 / 330.000 km2).",,1.0,0.0
116,64.jpg,phố,tha',1.0,0.6535
25,97.jpg,việc,wet,1.0,0.6253
25,100.jpg,đất,atat,1.0,0.714
116,29.jpg,gì,o,1.0,0.1773
116,32.jpg,đến,aten,1.0,0.8015
148,68.jpg,ở,3,1.0,0.8223
38,92.jpg,vì,2,1.0,0.256
38,95.jpg,liệu,a,1.0,0.3075
116,67.jpg,kỳ,le,1.0,0.5187
116,56.jpg,đường,dram,1.0,0.458
116,22.jpg,động,daerg,1.0,0.5846
38,53.jpg,dần,lag,1.0,0.5336
49,87.jpg,dự,did,1.0,0.6301
49,96.jpg,5,s,1.0,0.8048
49,97.jpg,70,t,1.0,0.1561
49,81.jpg,có,(o,1.0,0.4877
38,91.jpg,đầy,th,1.0,0.2992
91,82.jpg,đi,t,1.0,0.3466
91,70.jpg,cư,au,1.0,0.4652
91,71.jpg,của,cubs,1.0,0.7662
91,76.jpg,đắp,tan,1.0,0.3847
91,17.jpg,giữa,us,1.0,0.4208
62,55.jpg,tật,dar,1.0,0.5696
62,60.jpg,dần,olan,1.0,0.7571
62,61.jpg,của,eua',1.0,0.6523
86,48.jpg,được,du&,1.0,0.9
25,93.jpg,đã,da,1.0,0.5542
5,40.jpg,đối,chai,1.0,0.4397
86,19.jpg,do,clo,1.0,0.8032
86,22.jpg,đến,2,1.0,0.3105
86,24.jpg,vị,ui,1.0,0.5144
86,25.jpg,nước,yul'c,1.0,0.5264
91,64.jpg,nỗi,mo,1.0,0.4855
91,65.jpg,đừng,tury,1.0,0.452
86,41.jpg,để,de,1.0,0.5886
86,29.jpg,kết,lf,1.0,0.2982
25,92.jpg,có,os,1.0,0.4768
86,50.jpg,mở,mol,1.0,0.4671
144,77.jpg,cũng,roy,1.0,0.4777
144,79.jpg,bè,le,1.0,0.5684
144,80.jpg,cố,c61,1.0,0.3254
144,83.jpg,đồ,c,1.0,0.242
144,84.jpg,thợ,of,1.0,0.5187
144,86.jpg,có,cor,1.0,0.5895
19,18.jpg,tế,42,1.0,0.7813
116,5.jpg,có,5o,1.0,0.3285
19,42.jpg,đơn,dor,1.0,0.9298
59,69.jpg,cười,ua,1.0,0.5867
130,3.jpg,phụ,plun,1.0,0.562
130,4.jpg,đã,da,1.0,0.9067
18,34.jpg,bị,&,1.0,0.9454
19,65.jpg,hội,"ma,",1.0,0.542
19,50.jpg,đó,6,1.0,0.806
19,57.jpg,nước,muo,1.0,0.4578
18,23.jpg,đồng,thy,1.0,0.5643
59,33.jpg,khẳng,aat,1.0,0.2358
38,82.jpg,tôi,do:,1.0,0.5269
19,100.jpg,của,cuin,1.0,0.4213
59,82.jpg,phải,lang,1.0,0.8451
49,82.jpg,nhà,mo,1.0,0.6403
49,83.jpg,được,h&,1.0,0.5937
18,14.jpg,ý,a,1.0,0.1014
18,15.jpg,đỡ,t:,1.0,0.8147
